MsgID.GLOBAL_POSITION,1527349640.9747057,-122.3974501,37.7924801,0.1410000
MsgID.LOCAL_VELOCITY,1527349640.9747057,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349640.9751387,0.0140410,-0.0152803,-0.1413662
MsgID.LOCAL_VELOCITY,1527349640.9751387,0.0000000,0.0000000,-0.0000000
MsgID.LOCAL_POSITION,1527349640.9755812,-0.1581429,-0.0566678,-0.1441745
MsgID.LOCAL_VELOCITY,1527349640.9755812,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527349640.9761007,-122.3974506,37.7924785,0.1440000
MsgID.LOCAL_VELOCITY,1527349640.9761007,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349640.9764748,-0.1615442,-0.0387064,-0.1426894
MsgID.LOCAL_VELOCITY,1527349640.9764748,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527349640.9767888,-122.3974504,37.7924785,0.1420000
MsgID.LOCAL_VELOCITY,1527349640.9767888,0.0000000,0.0000000,0.0000000
MsgID.STATE,1527349640.9773617,False,False
MsgID.GLOBAL_HOME,1527349640.9785502,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,1527349640.9788539,-0.1319422,0.0908925,-0.1363536
MsgID.LOCAL_VELOCITY,1527349640.9788539,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527349640.9791944,-122.3974489,37.7924788,0.1360000
MsgID.LOCAL_VELOCITY,1527349640.9791944,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349641.0680223,-0.0732166,0.0888211,-0.1244793
MsgID.LOCAL_VELOCITY,1527349641.0680223,0.0000497,-0.0000216,0.0000137
MsgID.GLOBAL_POSITION,1527349641.0685892,-122.3974490,37.7924793,0.1240000
MsgID.LOCAL_VELOCITY,1527349641.0685892,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349641.3177683,0.1281425,-0.1230676,-0.1045935
MsgID.LOCAL_VELOCITY,1527349641.3177683,0.0000011,0.0000068,0.0000113
MsgID.GLOBAL_POSITION,1527349641.3195965,-122.3974513,37.7924811,0.1040000
MsgID.LOCAL_VELOCITY,1527349641.3195965,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349641.5672717,-0.0038725,0.0970158,-0.0778318
MsgID.LOCAL_VELOCITY,1527349641.5672717,0.0000141,-0.0000037,0.0000147
MsgID.GLOBAL_POSITION,1527349641.5677090,-122.3974489,37.7924799,0.0770000
MsgID.LOCAL_VELOCITY,1527349641.5677090,0.0000000,0.0000000,0.0000000
MsgID.STATE,1527349641.8111062,True,True
MsgID.GLOBAL_HOME,1527349646.1811550,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,1527349646.1812820,0.1004929,0.0346331,-0.0461967
MsgID.LOCAL_VELOCITY,1527349646.1812820,0.0000057,0.0000072,0.0000025
MsgID.GLOBAL_POSITION,1527349646.1814151,-122.3974496,37.7924809,0.0460000
MsgID.LOCAL_VELOCITY,1527349646.1814151,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349646.1815364,0.1141829,0.3546337,-0.0117231
MsgID.LOCAL_VELOCITY,1527349646.1815364,-0.0000008,-0.0000031,0.0000098
MsgID.GLOBAL_POSITION,1527349646.1816525,-122.3974493,37.7924814,0.0110000
MsgID.LOCAL_VELOCITY,1527349646.1816525,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349646.1817694,-0.0340245,0.4282353,0.0206043
MsgID.LOCAL_VELOCITY,1527349646.1817694,0.0000735,-0.0002002,0.0000217
MsgID.GLOBAL_POSITION,1527349646.1818852,-122.3974484,37.7924801,-0.0200000
MsgID.LOCAL_VELOCITY,1527349646.1818852,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527349646.1820002,-0.1349035,0.2153441,0.0418199
MsgID.LOCAL_VELOCITY,1527349646.1820002,0.0012063,-0.0067900,-0.0839527
MsgID.GLOBAL_POSITION,1527349646.1821151,-122.3974508,37.7924792,-0.0410000
MsgID.LOCAL_VELOCITY,1527349646.1821151,0.0000000,0.0000000,-0.0800000
MsgID.STATE,1527349646.1824956,True,True
MsgID.GLOBAL_HOME,1527349646.1832178,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1527349646.1833429,-0.0298834,0.2453959,0.0368099
MsgID.LOCAL_VELOCITY,1527349646.1833429,0.0090433,-0.0227111,-0.0910273
MsgID.GLOBAL_POSITION,1527349646.1835320,-122.3974505,37.7924801,-0.0360000
