MsgID.GLOBAL_POSITION,1527348617.7082391,-122.3974500,37.7924810,0.1870000
MsgID.LOCAL_VELOCITY,1527348617.7082391,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348617.7084579,0.1160546,-0.0015394,-0.1872490
MsgID.LOCAL_VELOCITY,1527348617.7084579,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1527348617.7087562,False,False
MsgID.GLOBAL_HOME,1527348617.7092710,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1527348617.7094114,-122.3974495,37.7924809,0.2140000
MsgID.LOCAL_VELOCITY,1527348617.7094114,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348617.7095668,0.0999776,0.0426498,-0.2142704
MsgID.LOCAL_VELOCITY,1527348617.7095668,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527348617.7097135,-122.3974487,37.7924800,0.2300000
MsgID.LOCAL_VELOCITY,1527348617.7097135,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348617.7098579,0.0008628,0.1098267,-0.2304115
MsgID.LOCAL_VELOCITY,1527348617.7098579,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527348617.7100017,-122.3974510,37.7924799,0.2340000
MsgID.LOCAL_VELOCITY,1527348617.7100017,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348617.7101443,-0.0001926,-0.0928902,-0.2347379
MsgID.LOCAL_VELOCITY,1527348617.7101443,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527348617.8839221,-122.3974506,37.7924807,0.2250000
MsgID.LOCAL_VELOCITY,1527348617.8839221,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348617.8843784,0.0821524,-0.0581194,-0.2255334
MsgID.LOCAL_VELOCITY,1527348617.8843784,0.0000002,-0.0000186,0.0000166
MsgID.STATE,1527348618.1220658,True,True
MsgID.GLOBAL_HOME,1527348621.5943217,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1527348621.5944624,-122.3974496,37.7924812,0.2050000
MsgID.LOCAL_VELOCITY,1527348621.5944624,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5947778,0.0846619,0.3290894,-0.2056727
MsgID.LOCAL_VELOCITY,1527348621.5947778,-0.0000085,-0.0000118,0.0000197
MsgID.GLOBAL_POSITION,1527348621.5953615,-122.3974500,37.7924795,0.1770000
MsgID.LOCAL_VELOCITY,1527348621.5953615,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5958698,-0.1058277,0.2934805,-0.1771487
MsgID.LOCAL_VELOCITY,1527348621.5958698,0.0000127,-0.0000152,0.0000175
MsgID.GLOBAL_POSITION,1527348621.5960779,-122.3974500,37.7924792,0.1470000
MsgID.LOCAL_VELOCITY,1527348621.5960779,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5962200,-0.1312281,0.2917079,-0.1473601
MsgID.LOCAL_VELOCITY,1527348621.5962200,0.0000100,0.0000003,0.0000164
MsgID.GLOBAL_POSITION,1527348621.5963521,-122.3974513,37.7924792,0.1200000
MsgID.LOCAL_VELOCITY,1527348621.5963521,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5965514,-0.1391082,0.1743716,-0.1203741
MsgID.LOCAL_VELOCITY,1527348621.5965514,0.0000174,-0.0000357,0.0000139
MsgID.STATE,1527348621.5968471,True,True
MsgID.GLOBAL_HOME,1527348621.5973880,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348621.5975111,-122.3974510,37.7924797,0.1000000
MsgID.LOCAL_VELOCITY,1527348621.5975111,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5976391,-0.0808853,0.1981136,-0.1000500
MsgID.LOCAL_VELOCITY,1527348621.5976391,-0.0000021,0.0000173,0.0000117
MsgID.GLOBAL_POSITION,1527348621.5977759,-122.3974502,37.7924799,0.0880000
MsgID.LOCAL_VELOCITY,1527348621.5977759,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5978951,-0.0521810,0.2705339,-0.0880415
MsgID.LOCAL_VELOCITY,1527348621.5978951,-0.0000113,0.0000243,0.0000159
MsgID.GLOBAL_POSITION,1527348621.5980186,-122.3974507,37.7924807,0.0830000
MsgID.LOCAL_VELOCITY,1527348621.5980186,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5981553,0.0331958,0.2244648,-0.0832848
MsgID.LOCAL_VELOCITY,1527348621.5981553,0.0000057,-0.0000104,0.0000053
MsgID.GLOBAL_POSITION,1527348621.5982943,-122.3974506,37.7924807,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.5982943,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5984170,0.0361918,0.2337515,-0.0825046
MsgID.LOCAL_VELOCITY,1527348621.5984170,0.0000070,-0.0000139,0.0000107
MsgID.STATE,1527348621.5986350,True,True
MsgID.GLOBAL_HOME,1527348621.5987787,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348621.5988803,-122.3974520,37.7924788,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.5988803,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5989983,-0.1749205,0.1106023,-0.0824994
MsgID.LOCAL_VELOCITY,1527348621.5989983,0.0000040,-0.0000005,0.0000105
MsgID.GLOBAL_POSITION,1527348621.5991228,-122.3974514,37.7924791,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.5991228,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5992362,-0.1412239,0.1633698,-0.0824994
MsgID.LOCAL_VELOCITY,1527348621.5992362,-0.0000154,0.0000121,0.0000074
MsgID.GLOBAL_POSITION,1527348621.5994024,-122.3974515,37.7924806,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.5994024,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5996430,0.0194994,0.1560708,-0.0824994
MsgID.LOCAL_VELOCITY,1527348621.5996430,0.0000258,0.0000084,0.0000146
MsgID.GLOBAL_POSITION,1527348621.5998168,-122.3974493,37.7924808,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.5998168,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.5999420,0.0468983,0.3479148,-0.0824993
MsgID.LOCAL_VELOCITY,1527348621.5999420,0.0000067,0.0000086,0.0000188
MsgID.STATE,1527348621.6001561,True,True
MsgID.GLOBAL_HOME,1527348621.6003034,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348621.6004102,-122.3974494,37.7924801,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.6004102,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.6005361,-0.0347147,0.3388641,-0.0824993
MsgID.LOCAL_VELOCITY,1527348621.6005361,0.0000126,-0.0000004,0.0000099
MsgID.GLOBAL_POSITION,1527348621.6006789,-122.3974516,37.7924810,0.0820000
MsgID.LOCAL_VELOCITY,1527348621.6006789,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348621.6008344,0.0606770,0.1474865,-0.0825002
MsgID.LOCAL_VELOCITY,1527348621.6008344,-0.0000016,-0.0000028,0.0000242
MsgID.GLOBAL_POSITION,1527348621.6381466,-122.3974498,37.7924815,0.0870000
MsgID.LOCAL_VELOCITY,1527348621.6381466,0.0000000,0.0000000,-0.2900000
MsgID.LOCAL_POSITION,1527348621.6383436,0.1236052,0.3030325,-0.0871181
MsgID.LOCAL_VELOCITY,1527348621.6383436,-0.0000176,-0.0000007,-0.2939005
MsgID.GLOBAL_POSITION,1527348621.8870804,-122.3974503,37.7924814,0.4510000
MsgID.LOCAL_VELOCITY,1527348621.8870804,0.0000000,0.0000000,-2.5600000
MsgID.LOCAL_POSITION,1527348621.8890853,0.1052941,0.2617690,-0.4512528
MsgID.LOCAL_VELOCITY,1527348621.8890853,-0.0027642,-0.0055095,-2.5686738
MsgID.STATE,1527348622.1218140,True,True
MsgID.GLOBAL_HOME,1527348622.1219885,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348622.1385014,-122.3974505,37.7924802,1.2880000
MsgID.LOCAL_VELOCITY,1527348622.1385014,0.0000000,0.0000000,-3.8500000
MsgID.LOCAL_POSITION,1527348622.1825573,-0.0256296,0.2422029,-1.2889599
MsgID.LOCAL_VELOCITY,1527348622.1825573,0.0009963,-0.0004543,-3.8598170
MsgID.GLOBAL_POSITION,1527348622.3887928,-122.3974487,37.7924800,2.2850000
