MsgID.GLOBAL_POSITION,1527347948.8521183,-122.3974505,37.7924808,4.9970000
MsgID.LOCAL_VELOCITY,1527347948.8521183,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1527347948.8525584,0.0400295,0.2481007,-4.9976768
MsgID.LOCAL_VELOCITY,1527347948.8525584,-0.0008835,0.0098141,-0.0189506
MsgID.GLOBAL_POSITION,1527347948.8529067,-122.3974497,37.7924808,4.9930000
MsgID.LOCAL_VELOCITY,1527347948.8529067,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,1527347948.8534310,0.0396473,0.3132365,-4.9939857
MsgID.LOCAL_VELOCITY,1527347948.8534310,0.0009446,0.0045522,-0.0495800
MsgID.STATE,1527347948.8541446,True,True
MsgID.GLOBAL_HOME,1527347948.8551567,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527347948.8561025,-122.3974524,37.7924804,4.9980000
MsgID.LOCAL_VELOCITY,1527347948.8561025,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,1527347948.8571856,0.0002773,0.0805848,-4.9986720
MsgID.LOCAL_VELOCITY,1527347948.8571856,0.0035667,-0.0037685,-0.0442761
MsgID.GLOBAL_POSITION,1527347948.8578615,-122.3974506,37.7924796,4.9980000
MsgID.LOCAL_VELOCITY,1527347948.8578615,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1527347948.8585384,-0.0881435,0.2387054,-4.9984083
MsgID.LOCAL_VELOCITY,1527347948.8585384,0.0076648,0.0084144,-0.0215579
MsgID.GLOBAL_POSITION,1527347949.0962305,-122.3974494,37.7924815,4.9860000
MsgID.LOCAL_VELOCITY,1527347949.0962305,0.0100000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1527347949.1387045,0.1179384,0.3391106,-4.9868321
MsgID.LOCAL_VELOCITY,1527347949.1387045,0.0102177,0.0044278,0.0176709
MsgID.GLOBAL_POSITION,1527347949.3464570,-122.3974498,37.7924822,4.9910000
MsgID.LOCAL_VELOCITY,1527347949.3464570,-0.0100000,0.0000000,-0.1000000
MsgID.LOCAL_POSITION,1527347949.3466332,0.2019612,0.3091641,-4.9912257
MsgID.LOCAL_VELOCITY,1527347949.3466332,-0.0119443,-0.0087231,-0.1056385
MsgID.STATE,1527347949.5452740,True,True
MsgID.GLOBAL_HOME,1527347953.1270535,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527347953.1274025,-122.3974489,37.7924821,5.0090000
MsgID.LOCAL_VELOCITY,1527347953.1274025,-0.0300000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,1527347953.1277468,0.1868676,0.3881348,-5.0097661
MsgID.LOCAL_VELOCITY,1527347953.1277468,-0.0340269,-0.0138332,-0.0026101
MsgID.GLOBAL_POSITION,1527347953.1280336,-122.3974487,37.7924807,5.0070000
MsgID.LOCAL_VELOCITY,1527347953.1280336,-0.0300000,-0.0200000,0.0600000
MsgID.LOCAL_POSITION,1527347953.1282852,0.0277207,0.4008667,-5.0072618
MsgID.LOCAL_VELOCITY,1527347953.1282852,-0.0399808,-0.0213162,0.0661744
MsgID.GLOBAL_POSITION,1527347953.1285944,-122.3974494,37.7924802,5.0100000
MsgID.LOCAL_VELOCITY,1527347953.1285944,-0.0300000,-0.0200000,0.1200000
MsgID.LOCAL_POSITION,1527347953.1288569,-0.0239172,0.3467525,-5.0103517
MsgID.LOCAL_VELOCITY,1527347953.1288569,-0.0313987,-0.0246631,0.1209233
MsgID.GLOBAL_POSITION,1527347953.1290774,-122.3974500,37.7924808,5.0140000
MsgID.LOCAL_VELOCITY,1527347953.1290774,-0.0100000,-0.0200000,0.1400000
MsgID.LOCAL_POSITION,1527347953.1292372,0.0447863,0.2927466,-5.0145187
MsgID.LOCAL_VELOCITY,1527347953.1292372,-0.0197865,-0.0210892,0.1440828
MsgID.STATE,1527347953.1294343,True,True
MsgID.GLOBAL_HOME,1527347953.1299827,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527347953.1302147,-122.3974524,37.7924818,5.0170000
MsgID.LOCAL_VELOCITY,1527347953.1302147,-0.0200000,-0.0100000,0.1600000
MsgID.LOCAL_POSITION,1527347953.1303508,0.1573902,0.0754778,-5.0178876
MsgID.LOCAL_VELOCITY,1527347953.1303508,-0.0209838,-0.0123477,0.1626491
MsgID.GLOBAL_POSITION,1527347953.1310880,-122.3974527,37.7924810,5.0180000
MsgID.LOCAL_VELOCITY,1527347953.1310880,-0.0300000,0.0000000,0.2200000
MsgID.LOCAL_POSITION,1527347953.1312521,0.0647546,0.0467965,-5.0188389
MsgID.LOCAL_VELOCITY,1527347953.1312521,-0.0315191,0.0070677,0.2208481
MsgID.GLOBAL_POSITION,1527347953.1322064,-122.3974518,37.7924795,5.0060000
MsgID.LOCAL_VELOCITY,1527347953.1322064,-0.0300000,0.0200000,0.1700000
MsgID.LOCAL_POSITION,1527347953.1329010,-0.1030409,0.1300578,-5.0069404
MsgID.LOCAL_VELOCITY,1527347953.1329010,-0.0323962,0.0221000,0.1709933
MsgID.GLOBAL_POSITION,1527347953.1331477,-122.3974502,37.7924793,5.0000000
MsgID.LOCAL_VELOCITY,1527347953.1331477,-0.0100000,0.0200000,0.0700000
MsgID.LOCAL_POSITION,1527347953.1332779,-0.1290053,0.2727523,-5.0002260
MsgID.LOCAL_VELOCITY,1527347953.1332779,-0.0126087,0.0225210,0.0773012
MsgID.STATE,1527347953.1335618,True,True
MsgID.GLOBAL_HOME,1527347953.1337049,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527347953.1338391,-122.3974504,37.7924812,4.9950000
MsgID.LOCAL_VELOCITY,1527347953.1338391,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1527347953.1340365,0.0844666,0.2565313,-4.9957838
MsgID.LOCAL_VELOCITY,1527347953.1340365,0.0008959,0.0096716,0.0513144
MsgID.GLOBAL_POSITION,1527347953.1342990,-122.3974513,37.7924813,4.9880000
MsgID.LOCAL_VELOCITY,1527347953.1342990,-0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527347953.1344678,0.0974144,0.1763399,-4.9888382
MsgID.LOCAL_VELOCITY,1527347953.1344678,-0.0128400,0.0033949,-0.0072210
MsgID.GLOBAL_POSITION,1527347953.1346388,-122.3974508,37.7924799,4.9830000
MsgID.LOCAL_VELOCITY,1527347953.1346388,-0.0200000,0.0000000,-0.1100000
MsgID.LOCAL_POSITION,1527347953.1347632,-0.0592827,0.2209042,-4.9832983
MsgID.LOCAL_VELOCITY,1527347953.1347632,-0.0290576,0.0059991,-0.1150986
MsgID.GLOBAL_POSITION,1527347953.1349213,-122.3974510,37.7924788,4.9910000
MsgID.LOCAL_VELOCITY,1527347953.1349213,-0.0200000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,1527347953.1350412,-0.1774545,0.1983586,-4.9915462
MsgID.LOCAL_VELOCITY,1527347953.1350412,-0.0216654,0.0058718,-0.1521913
MsgID.STATE,1527347953.1352899,True,True
MsgID.GLOBAL_HOME,1527347953.1354380,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527347953.1355436,-122.3974522,37.7924799,4.9860000
MsgID.LOCAL_VELOCITY,1527347953.1355436,0.0000000,0.0000000,-0.1000000
MsgID.LOCAL_POSITION,1527347953.1356664,-0.0555358,0.0957965,-4.9865365
MsgID.LOCAL_VELOCITY,1527347953.1356664,-0.0037916,0.0071777,-0.1081710
MsgID.GLOBAL_POSITION,1527347953.1358342,-122.3974499,37.7924799,4.9840000
MsgID.LOCAL_VELOCITY,1527347953.1358342,0.0000000,0.0100000,-0.1200000
MsgID.LOCAL_POSITION,1527347953.1359541,-0.0575765,0.3009566,-4.9848371
MsgID.LOCAL_VELOCITY,1527347953.1359541,0.0001848,0.0133266,-0.1224842
MsgID.GLOBAL_POSITION,1527347953.1361101,-122.3974496,37.7924788,4.9840000
MsgID.LOCAL_VELOCITY,1527347953.1361101,0.0000000,0.0000000,-0.1000000
MsgID.LOCAL_POSITION,1527347953.1362314,-0.1818222,0.3243489,-4.9841609
MsgID.LOCAL_VELOCITY,1527347953.1362314,-0.0038915,0.0040262,-0.1046157
MsgID.GLOBAL_POSITION,1527347953.3494053,-122.3974506,37.7924798,4.9860000
MsgID.LOCAL_VELOCITY,1527347953.3494053,0.0000000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,1527347953.3907025,-0.0671479,0.2325107,-4.9867296
MsgID.LOCAL_VELOCITY,1527347953.3907025,0.0018218,-0.0025510,-0.1534230
MsgID.STATE,1527347953.5466881,True,True
MsgID.GLOBAL_HOME,1527347953.5469267,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527347953.5980134,-122.3974503,37.7924797,4.9890000
MsgID.LOCAL_VELOCITY,1527347953.5980134,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,1527347953.6386676,-0.0794522,0.2632934,-4.9892144
MsgID.LOCAL_VELOCITY,1527347953.6386676,-0.0075036,0.0051324,-0.0736104
MsgID.GLOBAL_POSITION,1527347953.8476236,-122.3974505,37.7924793,4.9800000
MsgID.LOCAL_VELOCITY,1527347953.8476236,-0.0100000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,1527347953.8480294,-0.1278512,0.2439487,-4.9805474
MsgID.LOCAL_VELOCITY,1527347953.8480294,-0.0165945,0.0051220,-0.0826662
MsgID.GLOBAL_POSITION,1527347954.0993354,-122.3974513,37.7924811,4.9910000
