MsgID.GLOBAL_POSITION,1527360227.1163893,-122.3974499,37.7924805,0.0750000
MsgID.LOCAL_VELOCITY,1527360227.1163893,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.1165614,0.0082033,0.3018330,-0.0750573
MsgID.LOCAL_VELOCITY,1527360227.1165614,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527360227.1166861,-122.3974488,37.7924803,0.0810000
MsgID.LOCAL_VELOCITY,1527360227.1166861,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.1168084,-0.0116243,0.3955868,-0.0811438
MsgID.LOCAL_VELOCITY,1527360227.1168084,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527360227.1169233,-122.3974491,37.7924794,0.0820000
MsgID.LOCAL_VELOCITY,1527360227.1169233,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.1170373,-0.1163181,0.3738331,-0.0824670
MsgID.LOCAL_VELOCITY,1527360227.1170373,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1527360227.1172612,False,False
MsgID.GLOBAL_HOME,1527360227.1176646,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527360227.1177695,-122.3974513,37.7924798,0.0820000
MsgID.LOCAL_VELOCITY,1527360227.1177695,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.1178896,-0.0676112,0.1715951,-0.0824991
MsgID.LOCAL_VELOCITY,1527360227.1178896,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527360227.1744339,-122.3974513,37.7924815,0.0820000
MsgID.LOCAL_VELOCITY,1527360227.1744339,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.1747935,0.1220559,0.1704113,-0.0824992
MsgID.LOCAL_VELOCITY,1527360227.1747935,0.0000047,0.0000104,0.0000117
MsgID.GLOBAL_POSITION,1527360227.4267502,-122.3974487,37.7924806,0.0820000
MsgID.LOCAL_VELOCITY,1527360227.4267502,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.4270833,0.0229521,0.4029664,-0.0824991
MsgID.LOCAL_VELOCITY,1527360227.4270833,0.0000030,-0.0000060,0.0000182
MsgID.GLOBAL_POSITION,1527360227.6725872,-122.3974494,37.7924803,0.0820000
MsgID.LOCAL_VELOCITY,1527360227.6725872,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360227.6746576,-0.0118885,0.3406881,-0.0824992
MsgID.LOCAL_VELOCITY,1527360227.6746576,-0.0000179,-0.0000244,0.0000100
MsgID.STATE,1527360227.8809369,True,True
MsgID.GLOBAL_HOME,1527360231.0810218,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527360231.0813181,-122.3974515,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1527360231.0813181,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0815346,-0.0559140,0.1581605,-0.0827237
MsgID.LOCAL_VELOCITY,1527360231.0815346,-0.0000042,-0.0000010,0.0000216
MsgID.GLOBAL_POSITION,1527360231.0816731,-122.3974511,37.7924800,0.0840000
MsgID.LOCAL_VELOCITY,1527360231.0816731,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0817952,-0.0436534,0.1874120,-0.0846741
MsgID.LOCAL_VELOCITY,1527360231.0817952,0.0000073,-0.0000032,0.0000217
MsgID.GLOBAL_POSITION,1527360231.0819113,-122.3974509,37.7924802,0.0890000
MsgID.LOCAL_VELOCITY,1527360231.0819113,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0820277,-0.0285947,0.2134166,-0.0899636
MsgID.LOCAL_VELOCITY,1527360231.0820277,-0.0000039,-0.0000032,0.0000232
MsgID.GLOBAL_POSITION,1527360231.0821428,-122.3974523,37.7924799,0.0980000
MsgID.LOCAL_VELOCITY,1527360231.0821428,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0822582,-0.0526273,0.0838059,-0.0985894
MsgID.LOCAL_VELOCITY,1527360231.0822582,-0.0000043,0.0000080,0.0000155
MsgID.STATE,1527360231.0825226,True,True
MsgID.GLOBAL_HOME,1527360231.0829659,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527360231.0830698,-122.3974511,37.7924790,0.1080000
MsgID.LOCAL_VELOCITY,1527360231.0830698,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0832093,-0.1562337,0.1875807,-0.1086951
MsgID.LOCAL_VELOCITY,1527360231.0832093,0.0000004,0.0000022,0.0000160
MsgID.GLOBAL_POSITION,1527360231.0833559,-122.3974506,37.7924812,0.1170000
MsgID.LOCAL_VELOCITY,1527360231.0833559,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0834718,0.0815288,0.2338487,-0.1170616
MsgID.LOCAL_VELOCITY,1527360231.0834718,0.0000063,-0.0000090,0.0000225
MsgID.GLOBAL_POSITION,1527360231.0835955,-122.3974505,37.7924805,0.1200000
MsgID.LOCAL_VELOCITY,1527360231.0835955,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360231.0837100,0.0118821,0.2468055,-0.1200865
MsgID.LOCAL_VELOCITY,1527360231.0837100,-0.0000067,-0.0000017,0.0000135
MsgID.GLOBAL_POSITION,1527360231.0838306,-122.3974490,37.7924791,0.1140000
MsgID.LOCAL_VELOCITY,1527360231.0838306,0.0000000,0.0000000,0.0000000
