MsgID.GLOBAL_POSITION,1527360136.9469783,-122.3974515,37.7924796,0.1480000
MsgID.LOCAL_VELOCITY,1527360136.9469783,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360136.9472044,-0.0379696,-0.1342456,-0.1488323
MsgID.LOCAL_VELOCITY,1527360136.9472044,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527360136.9473546,-122.3974494,37.7924786,0.1030000
MsgID.LOCAL_VELOCITY,1527360136.9473546,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360136.9475157,-0.1528893,0.0461256,-0.1039518
MsgID.LOCAL_VELOCITY,1527360136.9475157,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527360136.9476984,-122.3974493,37.7924797,0.0560000
MsgID.LOCAL_VELOCITY,1527360136.9476984,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360136.9480565,-0.0225046,0.0595378,-0.0562424
MsgID.LOCAL_VELOCITY,1527360136.9480565,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1527360136.9485614,False,False
MsgID.GLOBAL_HOME,1527360136.9496877,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,1527360136.9498975,-122.3974498,37.7924802,0.0110000
MsgID.LOCAL_VELOCITY,1527360136.9498975,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360136.9500408,0.0274772,0.0117856,-0.0119935
MsgID.LOCAL_VELOCITY,1527360136.9500408,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1527360137.1249247,-122.3974500,37.7924802,-0.0220000
MsgID.LOCAL_VELOCITY,1527360137.1249247,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527360137.1251073,0.0265540,-0.0084163,0.0228169
MsgID.LOCAL_VELOCITY,1527360137.1251073,-0.0000141,-0.0000706,-0.0062120
MsgID.GLOBAL_POSITION,1527360137.3748639,-122.3974514,37.7924803,-0.0290000
MsgID.LOCAL_VELOCITY,1527360137.3748639,0.0000000,0.0000000,-0.1100000
MsgID.LOCAL_POSITION,1527360137.3750401,0.0436358,-0.1287991,0.0297587
MsgID.LOCAL_VELOCITY,1527360137.3750401,-0.0022108,0.0040042,-0.1116353
MsgID.GLOBAL_POSITION,1527360137.6242487,-122.3974498,37.7924799,-0.0190000
